time,open,high,low,close,tick_volume,spread,real_volume,Change(Pips),Change(%)
2024-01-01 20:00:00,2064.889,2066.307,2062.853,2063.752,1983,236,0,,
2024-01-02 00:00:00,2063.557,2070.407,2062.244,2069.556,13271,124,0,580.4000000000087,0.2812353422310565
2024-01-02 04:00:00,2069.562,2076.709,2068.893,2073.134,12456,230,0,357.79999999999745,0.17288732462421574
2024-01-02 08:00:00,2073.2,2078.919,2068.285,2069.259,16608,124,0,-387.5,-0.1869150764012395
2024-01-02 12:00:00,2069.216,2071.055,2056.134,2059.343,32910,124,0,-991.6000000000167,-0.4792053580533029
2024-01-02 16:00:00,2059.374,2067.632,2059.129,2060.984,18590,124,0,164.10000000000764,0.07968560846833839
2024-01-02 20:00:00,2061.027,2061.615,2057.875,2059.589,7473,124,0,-139.49999999999818,-0.06768611498196853
2024-01-03 00:00:00,2059.56,2065.579,2059.265,2065.109,14555,124,0,551.9999999999982,0.26801463787191615
2024-01-03 04:00:00,2065.061,2066.019,2060.864,2062.952,13470,124,0,-215.6999999999698,-0.10444969248595282
2024-01-03 08:00:00,2062.947,2064.414,2046.651,2047.654,19418,124,0,-1529.800000000023,-0.7415586984088951
2024-01-03 12:00:00,2047.685,2048.804,2031.789,2032.59,37259,124,0,-1506.4000000000078,-0.7356711631945623
2024-01-03 16:00:00,2032.639,2042.315,2030.56,2036.658,25823,124,0,406.79999999999836,0.2001387392440268
2024-01-03 20:00:00,2036.621,2043.777,2036.443,2042.779,10386,124,0,612.1000000000095,0.3005413770991616
2024-01-04 00:00:00,2042.77,2046.998,2040.082,2044.721,14905,124,0,194.20000000000073,0.09506657352558179
2024-01-04 04:00:00,2044.719,2049.587,2042.349,2047.636,15613,124,0,291.49999999999636,0.1425622370973878
2024-01-04 08:00:00,2047.691,2050.996,2044.868,2045.173,17489,124,0,-246.29999999999654,-0.12028505066330464
2024-01-04 12:00:00,2045.175,2047.816,2036.213,2045.084,24951,124,0,-8.89999999999418,-0.004351710099825823
2024-01-04 16:00:00,2045.122,2046.716,2040.863,2044.337,16849,124,0,-74.7000000000071,-0.03652661699959925
2024-01-04 20:00:00,2044.319,2044.82,2042.597,2043.977,7405,124,0,-35.999999999989996,-0.01760962111432285
2024-01-05 00:00:00,2044.029,2048.302,2043.272,2045.358,14629,124,0,138.0999999999858,0.06756436104711216
2024-01-05 04:00:00,2045.313,2047.038,2040.877,2043.162,14197,124,0,-219.59999999999127,-0.10736506763119325
2024-01-05 08:00:00,2043.178,2044.434,2037.054,2039.19,15729,124,0,-397.199999999998,-0.194404555292238
2024-01-05 12:00:00,2039.173,2064.024,2024.421,2054.808,51576,124,0,1561.7999999999938,0.7658923396054229
2024-01-05 16:00:00,2054.866,2056.251,2040.408,2045.72,25809,124,0,-908.7999999999965,-0.4422797653114041
2024-01-05 20:00:00,2045.742,2046.215,2042.824,2045.516,6634,124,0,-20.39999999999509,-0.009972039184247272
2024-01-07 20:00:00,2044.632,2045.612,2042.94,2044.245,2751,124,0,-127.10000000001855,-0.06213591093886528
2024-01-08 00:00:00,2044.249,2046.628,2035.056,2036.135,15690,124,0,-810.99999999999,-0.3967234847095047
2024-01-08 04:00:00,2036.155,2037.58,2026.981,2031.43,19302,124,0,-470.4999999999927,-0.23107505150689045
2024-01-08 08:00:00,2031.431,2031.775,2016.678,2020.124,21860,124,0,-1130.600000000004,-0.5565537576977864
2024-01-08 12:00:00,2020.094,2034.844,2018.426,2034.265,31427,124,0,1414.1000000000076,0.7000065342523509
2024-01-08 16:00:00,2034.296,2036.933,2026.313,2029.339,19431,124,0,-492.6000000000158,-0.24215134213094736
2024-01-08 20:00:00,2029.353,2030.799,2026.119,2030.551,7690,124,0,121.19999999999891,0.059723880534501284
2024-01-09 00:00:00,2030.524,2035.927,2030.524,2033.626,16338,124,0,307.50000000000455,0.15143672825750354
2024-01-09 04:00:00,2033.636,2037.249,2030.332,2035.998,16366,124,0,237.2000000000071,0.11663894934466068
2024-01-09 08:00:00,2036.047,2038.53,2031.292,2034.967,19232,124,0,-103.0999999999949,-0.05063855661940897
2024-01-09 12:00:00,2035.029,2042.068,2028.745,2028.745,28318,124,0,-622.2000000000207,-0.3057543439279442
