time,open,high,low,close,tick_volume,spread,real_volume,Change(Pips),Change(%)
2024-01-01 23:00:00,2064.889,2066.307,2063.576,2065.355,350,702,0,,
2024-01-01 23:15:00,2065.372,2066.114,2064.655,2064.908,534,236,0,-44.70000000001164,-0.02164276843449331
2024-01-01 23:30:00,2064.875,2065.343,2063.843,2064.467,581,696,0,-44.099999999980355,-0.021356883696499462
2024-01-01 23:45:00,2064.468,2064.468,2062.853,2063.752,518,694,0,-71.50000000001455,-0.0346336366723321
2024-01-02 00:00:00,2063.557,2065.002,2063.402,2064.076,719,232,0,32.40000000000691,0.01569956079994217
2024-01-02 00:15:00,2064.085,2064.463,2062.244,2063.393,759,230,0,-68.29999999999927,-0.033089866845992244
2024-01-02 00:30:00,2063.393,2064.63,2062.902,2064.63,606,231,0,123.700000000008,0.059949801128533764
2024-01-02 00:45:00,2064.659,2065.832,2064.392,2065.41,728,230,0,77.99999999997453,0.037779166242857265
2024-01-02 01:00:00,2065.411,2069.664,2064.907,2069.244,1681,124,0,383.40000000002874,0.1856290034424335
2024-01-02 01:15:00,2069.286,2069.937,2067.214,2068.473,1241,124,0,-77.10000000001855,-0.03725998480605952
2024-01-02 01:30:00,2068.378,2068.532,2066.938,2068.164,884,230,0,-30.89999999997417,-0.014938556123267333
2024-01-02 01:45:00,2068.151,2069.021,2066.36,2066.606,776,231,0,-155.79999999999927,-0.07533251715047262
2024-01-02 02:00:00,2066.582,2066.818,2063.961,2064.677,820,230,0,-192.90000000000873,-0.09334144970062352
2024-01-02 02:15:00,2064.689,2067.053,2064.63,2066.666,756,231,0,198.90000000000327,0.09633468092102859
2024-01-02 02:30:00,2066.667,2068.317,2065.726,2067.412,838,230,0,74.59999999996398,0.03609678583764708
2024-01-02 02:45:00,2067.376,2068.337,2067.276,2067.738,727,229,0,32.60000000000218,0.015768506712743324
2024-01-02 03:00:00,2067.762,2069.463,2066.491,2068.936,764,230,0,119.80000000003201,0.05793770777537954
2024-01-02 03:15:00,2069.003,2069.933,2069.003,2069.7,718,230,0,76.3999999999669,0.03692719349461804
2024-01-02 03:30:00,2069.658,2069.923,2069.364,2069.836,595,230,0,13.599999999996726,0.006571000628108337
2024-01-02 03:45:00,2069.758,2070.407,2068.611,2069.556,659,230,0,-27.999999999974534,-0.013527641803490198
2024-01-02 04:00:00,2069.562,2070.517,2069.186,2070.404,608,230,0,84.79999999999563,0.040974972409535404
2024-01-02 04:15:00,2070.495,2070.736,2068.9,2069.408,622,231,0,-99.60000000000946,-0.0481065531171776
2024-01-02 04:30:00,2069.411,2070.415,2069.411,2069.888,590,230,0,48.00000000000182,0.023195039354240166
2024-01-02 04:45:00,2069.921,2070.178,2068.893,2069.57,644,230,0,-31.799999999975626,-0.015363150083469446
2024-01-02 05:00:00,2069.636,2071.674,2069.439,2071.545,698,230,0,197.4999999999909,0.09543045173634468
2024-01-02 05:15:00,2071.539,2071.902,2070.751,2071.427,701,230,0,-11.799999999993815,-0.005696231556640008
2024-01-02 05:30:00,2071.422,2072.163,2070.751,2072.073,787,230,0,64.59999999997308,0.031186230555069194
2024-01-02 05:45:00,2072.085,2074.87,2071.844,2074.38,914,230,0,230.70000000002437,0.11133777622700514
2024-01-02 06:00:00,2074.376,2074.919,2072.909,2074.695,837,231,0,31.500000000005457,0.015185260174122028
2024-01-02 06:15:00,2074.608,2076.709,2074.173,2075.731,814,231,0,103.60000000000582,0.04993505069419424
2024-01-02 06:30:00,2075.813,2076.536,2074.724,2074.97,876,231,0,-76.1000000000422,-0.036661783246505486
2024-01-02 06:45:00,2075.035,2075.19,2073.83,2074.214,763,230,0,-75.59999999998581,-0.036434261700157844
2024-01-02 07:00:00,2074.146,2075.728,2073.301,2075.341,894,230,0,112.69999999999527,0.05433383440667239
2024-01-02 07:15:00,2075.315,2076.428,2074.472,2075.184,973,230,0,-15.699999999969805,-0.007565021844591069
2024-01-02 07:30:00,2075.192,2075.725,2074.634,2075.144,837,230,0,-4.000000000041837,-0.0019275399193774412
2024-01-02 07:45:00,2075.156,2075.476,2073.134,2073.134,898,231,0,-200.99999999997635,-0.09686074797700117
2024-01-02 08:00:00,2073.2,2074.474,2072.285,2074.017,974,230,0,88.29999999998108,0.042592519345108215
2024-01-02 08:15:00,2074.095,2074.132,2072.249,2072.657,863,230,0,-135.99999999996726,-0.06557323300626638
2024-01-02 08:30:00,2072.657,2074.377,2071.77,2073.823,954,230,0,116.59999999997126,0.05625629325063386
2024-01-02 08:45:00,2073.918,2073.944,2072.393,2073.285,826,230,0,-53.80000000000109,-0.025942426137626207
2024-01-02 09:00:00,2073.345,2075.548,2073.253,2074.474,836,230,0,118.90000000003056,0.05734860378578954
2024-01-02 09:15:00,2074.466,2075.54,2073.992,2074.637,842,138,0,16.30000000000109,0.007857413493739251
2024-01-02 09:30:00,2074.582,2078.919,2074.582,2078.297,900,138,0,365.99999999998545,0.17641640441194983
2024-01-02 09:45:00,2078.3,2078.855,2076.81,2077.07,937,124,0,-122.69999999998618,-0.05903872256948217
2024-01-02 10:00:00,2077.086,2077.791,2074.52,2075.003,1058,125,0,-206.70000000000073,-0.09951518244449842
2024-01-02 10:15:00,2074.957,2075.382,2073.487,2074.684,1084,125,0,-31.899999999995998,-0.01537347174919157
2024-01-02 10:30:00,2074.644,2076.122,2074.369,2075.645,1012,124,0,96.09999999997854,0.04632030709252888
2024-01-02 10:45:00,2075.642,2076.611,2075.374,2075.987,1013,125,0,34.20000000000982,0.016476806004894762
2024-01-02 11:00:00,2075.972,2076.214,2073.852,2074.036,1047,125,0,-195.10000000000218,-0.09397939389793608
2024-01-02 11:15:00,2074.035,2075.9,2072.841,2075.015,1283,124,0,97.89999999998145,0.047202652220112995
2024-01-02 11:30:00,2075.034,2075.034,2068.394,2068.867,1671,124,0,-614.7999999999683,-0.29628701479265107
2024-01-02 11:45:00,2068.836,2070.348,2068.285,2069.259,1308,124,0,39.19999999998254,0.018947568886740207
2024-01-02 12:00:00,2069.216,2069.536,2066.282,2066.777,1434,125,0,-248.1999999999971,-0.11994631894799435
2024-01-02 12:15:00,2066.786,2067.147,2065.053,2066.038,1371,124,0,-73.90000000000327,-0.03575615559878731
2024-01-02 12:30:00,2066.017,2068.35,2065.594,2067.255,1265,124,0,121.70000000000982,0.058905015299814956
2024-01-02 12:45:00,2067.212,2068.12,2066.672,2067.906,1132,124,0,65.09999999998399,0.03149103521336016
2024-01-02 13:00:00,2067.867,2068.772,2064.854,2065.624,1703,124,0,-228.20000000001528,-0.11035317852939874
2024-01-02 13:15:00,2065.656,2068.805,2065.395,2067.113,1797,124,0,148.90000000000327,0.07208475501834233
2024-01-02 13:30:00,2067.13,2071.055,2066.979,2069.75,1990,124,0,263.7000000000171,0.1275692233564385
2024-01-02 13:45:00,2069.78,2069.832,2064.862,2066.309,1773,125,0,-344.09999999998035,-0.1662519627974257
2024-01-02 14:00:00,2066.35,2067.302,2064.872,2065.306,1655,124,0,-100.30000000001564,-0.04854065873013402
2024-01-02 14:15:00,2065.271,2067.921,2064.588,2065.948,1543,124,0,64.19999999998254,0.031084982080131773
2024-01-02 14:30:00,2065.913,2070.053,2062.173,2065.8,2929,125,0,-14.79999999996835,-0.007163781469798902
2024-01-02 14:45:00,2065.831,2070.43,2065.831,2070.362,2785,125,0,456.1999999999898,0.2208345435182446
2024-01-02 15:00:00,2070.403,2070.747,2066.498,2067.28,2411,124,0,-308.199999999988,-0.1488628558677152
2024-01-02 15:15:00,2067.319,2067.877,2064.01,2064.845,2181,125,0,-243.50000000004002,-0.11778762431796652
2024-01-02 15:30:00,2064.813,2065.291,2056.134,2058.824,4672,124,0,-602.0999999999731,-0.29159573721028176
2024-01-02 15:45:00,2058.878,2059.836,2057.25,2059.343,2269,124,0,51.89999999997781,0.025208565666612337
2024-01-02 16:00:00,2059.374,2067.632,2059.129,2066.338,2390,124,0,699.5000000000346,0.3396714389006794
2024-01-02 16:15:00,2066.29,2066.935,2064.667,2065.39,1684,125,0,-94.80000000003201,-0.04587826386585059
2024-01-02 16:30:00,2065.357,2065.621,2064.123,2065.071,1379,124,0,-31.899999999995998,-0.015445024910543115
2024-01-02 16:45:00,2065.029,2066.956,2065.007,2066.13,1128,125,0,105.90000000001965,0.05128152978759459
2024-01-02 17:00:00,2066.078,2066.947,2064.669,2064.82,1136,125,0,-130.99999999999454,-0.06340356124735491
2024-01-02 17:15:00,2064.768,2065.023,2062.768,2063.998,1251,125,0,-82.20000000001164,-0.03980976550014281
2024-01-02 17:30:00,2064.015,2065.222,2063.663,2064.642,1063,124,0,64.39999999997781,0.031201580621686986
2024-01-02 17:45:00,2064.608,2064.615,2061.829,2062.718,1157,124,0,-192.39999999999782,-0.09318806843995331
2024-01-02 18:00:00,2062.761,2063.349,2061.418,2062.736,1041,124,0,1.8000000000029104,0.0008726350378518433
2024-01-02 18:15:00,2062.706,2064.958,2062.491,2064.453,965,125,0,171.70000000000982,0.08323896029351907
2024-01-02 18:30:00,2064.452,2064.488,2061.432,2061.641,937,125,0,-281.1999999999898,-0.13621041505909037
2024-01-02 18:45:00,2061.669,2062.499,2060.552,2061.201,1056,125,0,-44.00000000000546,-0.021342222045450665
2024-01-02 19:00:00,2061.196,2062.213,2060.865,2061.741,910,124,0,53.99999999999636,0.026198318359060835
2024-01-02 19:15:00,2061.748,2061.995,2060.407,2061.674,836,125,0,-6.700000000000728,-0.0032496807309989606
2024-01-02 19:30:00,2061.619,2062.101,2061.14,2061.765,788,124,0,9.09999999998945,0.004413888907750518
2024-01-02 19:45:00,2061.77,2061.877,2060.492,2060.984,869,125,0,-78.0999999999949,-0.03788016578029074
2024-01-02 20:00:00,2061.027,2061.615,2060.505,2060.89,777,125,0,-9.400000000005093,-0.004560928177999024
2024-01-02 20:15:00,2060.86,2061.443,2059.457,2059.724,827,125,0,-116.59999999997126,-0.0565774980712086
2024-01-02 20:30:00,2059.721,2060.299,2058.87,2059.002,941,124,0,-72.20000000002074,-0.03505324014286826
2024-01-02 20:45:00,2059.037,2059.358,2057.875,2058.181,959,124,0,-82.09999999999127,-0.03987368637815569
2024-01-02 21:00:00,2058.188,2058.998,2058.031,2058.777,768,124,0,59.600000000000364,0.028957608684554437
2024-01-02 21:15:00,2058.83,2059.11,2058.288,2058.492,562,125,0,-28.499999999985448,-0.01384316999849533
2024-01-02 21:30:00,2058.485,2058.952,2058.485,2058.541,403,125,0,4.899999999997817,0.0023803833097302274
2024-01-02 21:45:00,2058.525,2059.268,2058.462,2058.892,356,125,0,35.0999999999658,0.017050911300753313
2024-01-02 23:00:00,2058.909,2059.368,2058.52,2058.902,343,375,0,1.0000000000218279,0.00048569813280163743
2024-01-02 23:15:00,2058.901,2059.427,2058.625,2059.258,407,375,0,35.59999999997672,0.01729076954608555
2024-01-02 23:30:00,2059.26,2059.553,2058.728,2059.416,523,375,0,15.800000000035652,0.007672666562430486
2024-01-02 23:45:00,2059.353,2059.987,2059.048,2059.589,607,374,0,17.299999999977445,0.008400439736311327
2024-01-03 00:00:00,2059.56,2061.041,2059.265,2061.016,721,125,0,142.70000000001346,0.06928566816002402
2024-01-03 00:15:00,2061.01,2062.165,2060.312,2062.092,708,124,0,107.60000000000218,0.052207260884928886
2024-01-03 00:30:00,2062.08,2062.103,2059.96,2060.382,1113,125,0,-171.00000000000364,-0.08292549507975533
2024-01-03 00:45:00,2060.331,2060.848,2060.042,2060.234,834,124,0,-14.800000000013824,-0.007183134001376157
2024-01-03 01:00:00,2060.222,2062.164,2060.106,2062.118,992,125,0,188.40000000000146,0.09144592313299338
2024-01-03 01:15:00,2062.115,2062.132,2059.485,2061.152,1180,125,0,-96.59999999998945,-0.0468450399055631
2024-01-03 01:30:00,2061.163,2062.044,2061.006,2061.398,1111,124,0,24.60000000000946,0.011935073201785329
2024-01-03 01:45:00,2061.426,2062.591,2061.157,2062.416,914,124,0,101.80000000000291,0.04938396175799831
2024-01-03 02:00:00,2062.448,2064.023,2061.635,2064.023,1006,125,0,160.6999999999971,0.07791832491601536
2024-01-03 02:15:00,2064.02,2064.461,2062.767,2064.171,1082,124,0,14.79999999996835,0.0071704627322422
2024-01-03 02:30:00,2064.142,2065.21,2063.402,2064.561,896,124,0,39.00000000003274,0.018893783509232875
2024-01-03 02:45:00,2064.549,2065.16,2063.99,2064.733,885,125,0,17.200000000002547,0.008331068929434693
2024-01-03 03:00:00,2064.738,2065.579,2063.612,2063.717,851,125,0,-101.60000000000764,-0.04920733092366181
2024-01-03 03:15:00,2063.741,2064.045,2063.292,2063.634,862,125,0,-8.300000000008367,-0.0040218692776261555
2024-01-03 03:30:00,2063.64,2065.238,2063.417,2065.068,725,125,0,143.40000000001965,0.06948906637516128
2024-01-03 03:45:00,2065.064,2065.407,2064.541,2065.109,675,125,0,4.09999999997126,0.001985406775939502
2024-01-03 04:00:00,2065.061,2065.087,2064.39,2064.743,665,125,0,-36.599999999998545,-0.017723035442684942
2024-01-03 04:15:00,2064.742,2065.16,2064.581,2065.114,569,125,0,37.10000000000946,0.017968337948115476
2024-01-03 04:30:00,2065.113,2065.558,2064.819,2065.096,625,125,0,-1.8000000000029104,-0.0008716225835536662
