time,open,high,low,close,tick_volume,spread,real_volume,Change(Pips),Change(%)
2024-01-01 23:00:00,2064.889,2066.307,2063.576,2064.908,884,236,0,,
2024-01-01 23:30:00,2064.875,2065.343,2062.853,2063.752,1099,694,0,-115.5999999999949,-0.05598312370332925
2024-01-02 00:00:00,2063.557,2065.002,2062.244,2063.393,1478,230,0,-35.89999999999236,-0.017395501009809244
2024-01-02 00:30:00,2063.393,2065.832,2062.902,2065.41,1334,230,0,201.69999999998254,0.09775161590641623
2024-01-02 01:00:00,2065.411,2069.937,2064.907,2068.473,2922,124,0,306.3000000000102,0.1482998532978952
2024-01-02 01:30:00,2068.378,2069.021,2066.36,2066.606,1660,230,0,-186.69999999997344,-0.09025981968339147
2024-01-02 02:00:00,2066.582,2067.053,2063.961,2066.666,1576,230,0,5.999999999994543,0.002903311032675937
2024-01-02 02:30:00,2066.667,2068.337,2065.726,2067.738,1565,229,0,107.19999999996617,0.051870984474500226
2024-01-02 03:00:00,2067.762,2069.933,2066.491,2069.7,1482,230,0,196.1999999999989,0.09488629603944254
2024-01-02 03:30:00,2069.658,2070.407,2068.611,2069.556,1254,230,0,-14.399999999977808,-0.006957530076812102
2024-01-02 04:00:00,2069.562,2070.736,2068.9,2069.408,1230,230,0,-14.800000000013824,-0.007151292354501404
2024-01-02 04:30:00,2069.411,2070.415,2068.893,2069.57,1234,230,0,16.200000000026193,0.007828325782077705
2024-01-02 05:00:00,2069.636,2071.902,2069.439,2071.427,1399,230,0,185.6999999999971,0.08972878424020614
2024-01-02 05:30:00,2071.422,2074.87,2070.751,2074.38,1701,230,0,295.29999999999745,0.14255872883766063
2024-01-02 06:00:00,2074.376,2076.709,2072.909,2075.731,1651,231,0,135.10000000001128,0.06512789363568583
2024-01-02 06:30:00,2075.813,2076.536,2073.83,2074.214,1639,230,0,-151.700000000028,-0.07308268749660618
2024-01-02 07:00:00,2074.146,2076.428,2073.301,2075.184,1867,230,0,97.00000000002547,0.046764702195645214
2024-01-02 07:30:00,2075.192,2075.725,2073.134,2073.134,1735,230,0,-205.0000000000182,-0.09878642086678102
2024-01-02 08:00:00,2073.2,2074.474,2072.249,2072.657,1837,230,0,-47.699999999986176,-0.023008642953126213
2024-01-02 08:30:00,2072.657,2074.377,2071.77,2073.285,1780,230,0,62.79999999997017,0.0302992728656859
2024-01-02 09:00:00,2073.345,2075.548,2073.253,2074.637,1678,138,0,135.20000000003165,0.06521052339645284
2024-01-02 09:30:00,2074.582,2078.919,2074.582,2077.07,1837,124,0,243.29999999999927,0.11727352785089185
2024-01-02 10:00:00,2077.086,2077.791,2073.487,2074.684,2142,125,0,-238.59999999999673,-0.11487335525524056
2024-01-02 10:30:00,2074.644,2076.611,2074.369,2075.987,2025,124,0,130.29999999998836,0.06280474520456991
2024-01-02 11:00:00,2075.972,2076.214,2072.841,2075.015,2330,124,0,-97.20000000002074,-0.04682110244429438
2024-01-02 11:30:00,2075.034,2075.034,2068.285,2069.259,2979,124,0,-575.5999999999858,-0.2773955850921439
2024-01-02 12:00:00,2069.216,2069.536,2065.053,2066.038,2805,124,0,-322.10000000000036,-0.15565958635433974
2024-01-02 12:30:00,2066.017,2068.35,2065.594,2067.906,2397,124,0,186.79999999999382,0.09041460031229409
2024-01-02 13:00:00,2067.867,2068.805,2064.854,2067.113,3500,124,0,-79.300000000012,-0.038347971329455444
2024-01-02 13:30:00,2067.13,2071.055,2064.862,2066.309,3763,124,0,-80.39999999996326,-0.03889482577873471
2024-01-02 14:00:00,2066.35,2067.921,2064.588,2065.948,3198,124,0,-36.100000000033106,-0.017470765505078756
2024-01-02 14:30:00,2065.913,2070.43,2062.173,2070.362,5714,125,0,441.40000000002146,0.2136549419443412
2024-01-02 15:00:00,2070.403,2070.747,2064.01,2064.845,4592,124,0,-551.700000000028,-0.26647513816425716
2024-01-02 15:30:00,2064.813,2065.291,2056.134,2059.343,6941,124,0,-550.1999999999953,-0.26646067864657397
2024-01-02 16:00:00,2059.374,2067.632,2059.129,2065.39,4074,124,0,604.7000000000025,0.29363733967580075
2024-01-02 16:30:00,2065.357,2066.956,2064.123,2066.13,2507,124,0,74.00000000002365,0.035828584432007204
2024-01-02 17:00:00,2066.078,2066.947,2062.768,2063.998,2387,125,0,-213.20000000000618,-0.10318808593844375
2024-01-02 17:30:00,2064.015,2065.222,2061.829,2062.718,2220,124,0,-128.00000000002,-0.06201556396857599
2024-01-02 18:00:00,2062.761,2064.958,2061.418,2064.453,2006,124,0,173.50000000001273,0.08411232170371097
2024-01-02 18:30:00,2064.452,2064.488,2060.552,2061.201,1993,125,0,-325.19999999999527,-0.15752356677530832
2024-01-02 19:00:00,2061.196,2062.213,2060.407,2061.674,1746,124,0,47.299999999995634,0.022947786266347414
2024-01-02 19:30:00,2061.619,2062.101,2060.492,2060.984,1657,124,0,-69.00000000000546,-0.033467948860976815
2024-01-02 20:00:00,2061.027,2061.615,2059.457,2059.724,1604,125,0,-125.99999999997635,-0.06113584579015008
2024-01-02 20:30:00,2059.721,2060.299,2057.875,2058.181,1900,124,0,-154.300000000012,-0.0749129495019818
