time,open,high,low,close,tick_volume,spread,real_volume,Change(Pips),Change(%)
2024-01-01 00:00:00,42250.77,42723.41,42189.52,42284.94,20720,1022,0,,
2024-01-01 04:00:00,42287.17,42441.06,42149.75,42428.75,18388,1232,0,14380.999999999767,0.34009744367615724
2024-01-01 08:00:00,42429.88,42721.29,42384.73,42615.95,17769,837,0,18719.99999999971,0.4412102642665561
2024-01-01 12:00:00,42615.96,42818.05,42520.62,42738.51,18729,1004,0,12256.000000000495,0.2875918523463694
2024-01-01 16:00:00,42740.27,43558.81,42621.47,43500.79,22754,939,0,76227.99999999988,1.7835904901691624
2024-01-01 20:00:00,43500.53,44258.06,43360.31,44247.36,25397,655,0,74656.99999999997,1.7162217053989126
2024-01-02 00:00:00,44242.01,45591.07,44202.8,45486.9,33783,490,0,123954.00000000009,2.801387472608541
2024-01-02 04:00:00,45487.75,45645.52,45147.95,45500.76,24722,409,0,1386.0000000000582,0.030470311232466685
2024-01-02 08:00:00,45498.07,45917.52,45252.8,45478.33,29254,424,0,-2243.000000000029,-0.04929587989299655
2024-01-02 12:00:00,45482.53,45841.92,44836.86,45210.26,35223,436,0,-26806.99999999997,-0.5894455667127652
2024-01-02 16:00:00,45202.79,45433.3,44790.24,45038.5,32473,1409,0,-17176.000000000204,-0.37991376293788903
2024-01-02 20:00:00,45038.3,45287.31,44610.23,44942.07,27104,697,0,-9643.00000000003,-0.21410570955959773
2024-01-03 00:00:00,44958.75,45449.3,44851.3,45284.33,22449,1358,0,34226.000000000204,0.7615581569785368
2024-01-03 04:00:00,45281.09,45403.79,44928.75,45010.02,20772,1225,0,-27431.000000000495,-0.6057503776692896
2024-01-03 08:00:00,45012.24,45526.9,43493.07,43706.07,31051,776,0,-130394.99999999971,-2.897021596524496
2024-01-03 12:00:00,43704.53,43714.82,41153.47,43012.63,102687,762,0,-69344.00000000023,-1.5865988408475085
2024-01-03 16:00:00,43007.43,43579.75,42011.14,42560.03,46115,817,0,-45259.999999999854,-1.052249071958633
2024-01-03 20:00:00,42558.54,42979.72,42508.62,42840.94,25250,837,0,28091.00000000035,0.6600324294884219
2024-01-04 00:00:00,42841.53,43245.03,42602.1,43127.76,25207,842,0,28681.99999999997,0.669499782217664
2024-01-04 04:00:00,43128.33,43304.3,42760.04,42769.88,25251,888,0,-35788.000000000466,-0.8298135585989241
2024-01-04 08:00:00,42773.23,43285.23,42686.69,43210.08,27917,837,0,44020.00000000044,1.029228980768715
2024-01-04 12:00:00,43208.94,44356.1,43124.54,44072.39,32717,799,0,86230.99999999977,1.9956223177554744
2024-01-04 16:00:00,44069.48,44498.28,43804.39,43969.39,30455,808,0,-10300.0,-0.2337064089331209
2024-01-04 20:00:00,43969.27,44784.9,43917.36,44193.64,31509,795,0,22425.0,0.5100138983051616
2024-01-05 00:00:00,44191.51,44330.24,42540.17,43490.84,38861,686,0,-70280.00000000029,-1.5902740756362332
2024-01-05 04:00:00,43497.33,43938.81,43227.75,43796.98,24347,1316,0,30614.00000000067,0.7039183423452
2024-01-05 08:00:00,43799.86,44321.02,43502.91,43801.06,27641,669,0,407.999999999447,0.009315710809265632
2024-01-05 12:00:00,43796.73,44151.46,43174.16,43509.62,36581,776,0,-29143.999999999505,-0.665372025243216
2024-01-05 16:00:00,43504.91,43822.56,43103.27,43599.47,32965,870,0,8984.999999999854,0.20650605544245693
2024-01-05 20:00:00,43598.88,44362.71,43579.82,44177.76,30501,796,0,57829.00000000009,1.3263693343061211
2024-01-06 00:00:00,44176.35,44254.3,43807.05,43939.6,19874,1231,0,-23816.00000000035,-0.5390947843439853
2024-01-06 04:00:00,43939.84,43986.65,43420.73,43656.72,21806,1221,0,-28287.999999999738,-0.6437928429025241
2024-01-06 08:00:00,43656.94,43765.97,43565.65,43664.77,18323,1563,0,804.9999999995634,0.018439314726337308
2024-01-06 12:00:00,43665.0,43927.25,43536.67,43869.85,19246,1380,0,20508.000000000175,0.4696692550997028
2024-01-06 16:00:00,43869.63,44149.22,43815.18,43899.62,19149,1173,0,2977.0000000004075,0.06785981716372902
2024-01-06 20:00:00,43898.19,43986.46,43641.82,43956.76,20333,1232,0,5713.999999999942,0.13016057997767838
2024-01-07 00:00:00,43949.35,44258.87,43832.04,43929.99,20864,1081,0,-2677.0000000004075,-0.06090075792666294
2024-01-07 04:00:00,43930.44,44097.24,43817.12,44081.02,17897,932,0,15102.999999999884,0.3437970279528857
2024-01-07 08:00:00,44079.77,44165.56,43860.26,44065.86,19698,937,0,-1515.9999999996217,-0.03439121871497974
2024-01-07 12:00:00,44065.95,44499.44,43930.01,44042.77,23859,955,0,-2309.0000000003783,-0.052398841189083
2024-01-07 16:00:00,44038.73,44285.09,43715.41,44239.42,21558,789,0,19665.000000000146,0.4464978020229049
2024-01-07 20:00:00,44240.13,44296.34,43612.59,43926.12,23636,1007,0,-31329.999999999563,-0.7081919247584945
2024-01-08 00:00:00,43929.53,43982.4,43209.75,43547.04,29771,1400,0,-37908.000000000175,-0.8629945007662898
2024-01-08 04:00:00,43543.42,44275.72,43436.0,43954.77,27541,1048,0,40772.99999999959,0.9362978517024168
2024-01-08 08:00:00,43954.52,44673.65,43632.02,44640.26,26424,721,0,68549.00000000052,1.5595349492216748
2024-01-08 12:00:00,44642.42,45369.8,44416.38,44972.18,43034,478,0,33191.999999999825,0.7435440564190321
2024-01-08 16:00:00,44977.87,47291.24,44810.94,47001.38,46007,533,0,202919.9999999997,4.512122827934961
2024-01-08 20:00:00,46999.91,47250.18,46668.3,46979.79,28336,576,0,-2158.9999999996508,-0.04593482148821382
2024-01-09 00:00:00,46983.39,47183.5,46269.23,46955.61,26437,1358,0,-2418.000000000029,-0.05146894015490844
2024-01-09 04:00:00,46957.13,46983.97,46608.69,46848.06,21765,497,0,-10755.000000000291,-0.22904611397871477
2024-01-09 08:00:00,46843.8,46893.75,46393.71,46645.14,25906,1059,0,-20291.999999999825,-0.43314493705822743
2024-01-09 12:00:00,46647.13,47062.14,45472.32,46884.15,47313,480,0,23901.000000000204,0.5124006488135713
2024-01-09 16:00:00,46881.96,47016.77,46520.56,46875.38,27742,1041,0,-877.0000000004075,-0.01870568198422129
2024-01-09 20:00:00,46879.32,47871.2,44832.25,46091.57,79598,481,0,-78380.99999999977,-1.6721144447255587
2024-01-10 00:00:00,46085.6,46231.32,45573.08,46108.1,28397,1028,0,1652.9999999998836,0.03586339107128911
2024-01-10 04:00:00,46112.65,46191.03,45736.8,45756.35,22515,1483,0,-35175.0,-0.7628811423589399
2024-01-10 08:00:00,45754.51,45852.77,45007.0,45481.44,31619,909,0,-27490.99999999962,-0.6008127833623034
2024-01-10 12:00:00,45483.47,45635.52,44287.86,45540.67,52562,992,0,5922.999999999593,0.1302289461371453
2024-01-10 16:00:00,45540.88,46727.23,45158.74,46501.92,50745,825,0,96125.0,2.1107506762636508
2024-01-10 20:00:00,46504.62,47681.75,44804.62,46647.38,104157,777,0,14545.999999999913,0.31280428851110376
2024-01-11 00:00:00,46663.56,46770.77,46174.16,46496.73,33594,828,0,-15064.999999999418,-0.32295490121845294
2024-01-11 04:00:00,46499.0,46505.88,45589.48,46077.18,29695,902,0,-41955.00000000029,-0.9023215180938626
2024-01-11 08:00:00,46077.87,47127.57,46029.69,47054.12,28727,1480,0,97694.00000000023,2.1202252394786347
2024-01-11 12:00:00,47049.9,48994.17,46381.08,46651.37,60467,528,0,-40275.0,-0.8559293001335511
2024-01-11 16:00:00,46646.74,46900.91,45527.97,46641.45,44806,1098,0,-992.000000000553,-0.021264112929597623
2024-01-11 20:00:00,46645.94,46984.61,46013.01,46307.06,30895,999,0,-33438.99999999994,-0.7169374022462871
2024-01-12 00:00:00,46305.09,46487.38,45842.52,45944.43,26780,1155,0,-36262.99999999974,-0.7830987326770456
2024-01-12 04:00:00,45938.78,46347.54,45728.43,45978.39,24597,1975,0,3395.9999999999127,0.0739153799492076
2024-01-12 08:00:00,45979.93,46234.52,45498.43,45912.03,29534,1251,0,-6636.000000000058,-0.14432867266557237
2024-01-12 12:00:00,45910.4,46081.42,44225.54,44351.97,40825,1368,0,-156005.99999999977,-3.3979329600542507
2024-01-12 16:00:00,44348.15,44571.71,43128.75,43424.77,48832,1416,0,-92720.00000000044,-2.090549754610682
2024-01-12 20:00:00,43424.15,43992.22,41459.49,42772.07,57132,1125,0,-65269.99999999971,-1.5030591987015618
