time,open,high,low,close,tick_volume,spread,real_volume,Change(Pips),Change(%)
2024-01-01 23:00:00,2064.889,2066.307,2062.853,2063.752,1983,236,0,,
2024-01-02 00:00:00,2063.557,2065.832,2062.244,2065.41,2812,230,0,165.79999999999018,0.08033911051328335
2024-01-02 01:00:00,2065.411,2069.937,2064.907,2066.606,4582,124,0,119.60000000003674,0.057906178434330435
2024-01-02 02:00:00,2066.582,2068.337,2063.961,2067.738,3141,229,0,113.19999999996071,0.054775801483186726
2024-01-02 03:00:00,2067.762,2070.407,2066.491,2069.556,2736,230,0,181.8000000000211,0.08792216422004451
2024-01-02 04:00:00,2069.562,2070.736,2068.893,2069.57,2464,230,0,1.4000000000123691,0.0006764736011133365
2024-01-02 05:00:00,2069.636,2074.87,2069.439,2074.38,3100,230,0,480.99999999999454,0.2324154292920655
2024-01-02 06:00:00,2074.376,2076.709,2072.909,2074.214,3290,230,0,-16.600000000016735,-0.008002391075900839
2024-01-02 07:00:00,2074.146,2076.428,2073.134,2073.134,3602,230,0,-107.99999999999272,-0.05206791584667636
2024-01-02 08:00:00,2073.2,2074.474,2071.77,2073.285,3617,230,0,15.099999999983993,0.007283658461054721
2024-01-02 09:00:00,2073.345,2078.919,2073.253,2077.07,3515,124,0,378.5000000000309,0.18256052592866556
2024-01-02 10:00:00,2077.086,2077.791,2073.487,2075.987,4167,124,0,-108.30000000000837,-0.05214075596874368
2024-01-02 11:00:00,2075.972,2076.214,2068.285,2069.259,5309,124,0,-672.8000000000065,-0.3240868078653758
2024-01-02 12:00:00,2069.216,2069.536,2065.053,2067.906,5202,124,0,-135.30000000000655,-0.06538572503490547
2024-01-02 13:00:00,2067.867,2071.055,2064.854,2066.309,7263,124,0,-159.69999999997526,-0.07722788173155637
2024-01-02 14:00:00,2066.35,2070.43,2062.173,2070.362,8912,124,0,405.29999999998836,0.1961468492853724
2024-01-02 15:00:00,2070.403,2070.747,2056.134,2059.343,11533,124,0,-1101.9000000000233,-0.532225765349259
2024-01-02 16:00:00,2059.374,2067.632,2059.129,2066.13,6581,124,0,678.7000000000262,0.3295711302099935
2024-01-02 17:00:00,2066.078,2066.947,2061.829,2062.718,4607,124,0,-341.2000000000262,-0.1651396572335817
2024-01-02 18:00:00,2062.761,2064.958,2060.552,2061.201,3999,124,0,-151.69999999998254,-0.07354374180086332
2024-01-02 19:00:00,2061.196,2062.213,2060.407,2060.984,3403,124,0,-21.700000000009823,-0.010527842747998228
2024-01-02 20:00:00,2061.027,2061.615,2057.875,2058.181,3504,124,0,-280.29999999998836,-0.13600299662684945
2024-01-02 21:00:00,2058.188,2059.268,2058.031,2058.892,2089,124,0,71.09999999997854,0.03454506673610247
2024-01-02 23:00:00,2058.909,2059.987,2058.52,2059.589,1880,374,0,69.70000000001164,0.033853159854912995
2024-01-03 00:00:00,2059.56,2062.165,2059.265,2060.234,3376,124,0,64.49999999999818,0.0313169277948111
2024-01-03 01:00:00,2060.222,2062.591,2059.485,2062.416,4197,124,0,218.20000000002437,0.10591029950968167
2024-01-03 02:00:00,2062.448,2065.21,2061.635,2064.733,3869,124,0,231.70000000000073,0.11234396940287272
2024-01-03 03:00:00,2064.738,2065.579,2063.292,2065.109,3113,125,0,37.5999999999749,0.01821058703472822
2024-01-03 04:00:00,2065.061,2065.558,2064.39,2064.802,2465,125,0,-30.6999999999789,-0.014866043390437955
2024-01-03 05:00:00,2064.799,2066.019,2063.467,2064.099,3264,124,0,-70.29999999999745,-0.03404684807550851
2024-01-03 06:00:00,2064.061,2065.41,2063.412,2064.337,3498,124,0,23.7999999999829,0.01153045469233227
2024-01-03 07:00:00,2064.306,2064.358,2060.864,2062.952,4243,124,0,-138.49999999997635,-0.06709175875836415
2024-01-03 08:00:00,2062.947,2064.414,2058.885,2060.12,4898,124,0,-283.20000000003347,-0.13727900600694065
2024-01-03 09:00:00,2060.088,2060.613,2054.28,2056.834,4880,124,0,-328.6000000000058,-0.15950527153758554
2024-01-03 10:00:00,2056.782,2057.194,2052.686,2054.887,4403,124,0,-194.69999999996617,-0.09466004548737139
2024-01-03 11:00:00,2054.888,2055.671,2046.651,2047.654,5237,124,0,-723.3000000000175,-0.35199015809629364
2024-01-03 12:00:00,2047.685,2048.406,2041.775,2045.749,7188,124,0,-190.49999999999727,-0.09303329566420215
2024-01-03 13:00:00,2045.786,2048.024,2038.678,2041.012,8271,124,0,-473.700000000008,-0.23155333327793404
2024-01-03 14:00:00,2041.065,2042.332,2031.789,2037.859,9393,124,0,-315.300000000002,-0.15448218824779536
