time,open,high,low,close,tick_volume,spread,real_volume,Change(Pips),Change(%)
2024-01-01 00:00:00,2282.1,2296.41,2280.62,2294.93,3351,115,0,,
2024-01-01 01:00:00,2294.94,2305.18,2291.56,2302.28,3069,112,0,735.0000000000364,0.32027120652919905
2024-01-01 02:00:00,2302.35,2303.73,2290.41,2292.51,2932,108,0,-976.9999999999982,-0.42436193686258283
2024-01-01 03:00:00,2292.5,2293.93,2271.23,2274.31,3394,114,0,-1820.0000000000273,-0.793889666784453
2024-01-01 04:00:00,2274.29,2280.06,2265.88,2280.02,3452,131,0,571.0000000000036,0.2510651582238177
2024-01-01 05:00:00,2280.04,2283.76,2273.61,2276.2,3236,141,0,-382.00000000001637,-0.16754238997904736
2024-01-01 06:00:00,2276.25,2283.34,2273.88,2281.52,3109,138,0,532.0000000000164,0.2337228714524242
2024-01-01 07:00:00,2281.46,2287.88,2281.05,2283.84,2971,132,0,232.00000000001637,0.1016865949016621
2024-01-01 08:00:00,2283.86,2287.27,2280.05,2287.11,2970,134,0,326.9999999999982,0.1431799075241713
2024-01-01 09:00:00,2287.13,2299.62,2286.48,2299.62,3092,131,0,1250.9999999999764,0.5469785012526707
2024-01-01 10:00:00,2299.66,2303.34,2297.36,2302.31,2960,120,0,269.00000000000546,0.11697584818362028
2024-01-01 11:00:00,2302.29,2305.12,2300.02,2303.39,2933,110,0,107.99999999999272,0.046909408376794026
2024-01-01 12:00:00,2303.37,2306.07,2298.51,2299.36,2874,104,0,-402.99999999997453,-0.17495951619134198
2024-01-01 13:00:00,2299.35,2307.59,2298.05,2304.1,2915,99,0,473.9999999999782,0.20614431841903258
2024-01-01 14:00:00,2303.86,2305.57,2294.58,2302.04,3263,111,0,-205.99999999999454,-0.08940584176033717
2024-01-01 15:00:00,2301.99,2317.63,2299.57,2315.26,3356,115,0,1322.0000000000255,0.5742732532884043
2024-01-01 16:00:00,2315.36,2319.47,2307.11,2310.01,3439,116,0,-525.0,-0.22675639021103589
2024-01-01 17:00:00,2310.12,2316.91,2305.87,2313.11,3160,112,0,309.9999999999909,0.13419855325300656
2024-01-01 18:00:00,2313.19,2331.55,2313.19,2326.77,3568,126,0,1365.9999999999854,0.5905469260000462
2024-01-01 19:00:00,2326.76,2340.98,2322.14,2337.05,3512,131,0,1028.00000000002,0.4418141887681193
2024-01-01 20:00:00,2337.13,2348.51,2333.71,2340.41,3629,136,0,335.99999999996726,0.14377099334630383
2024-01-01 21:00:00,2340.43,2346.67,2331.53,2337.73,3327,129,0,-267.99999999998363,-0.11450985083809595
2024-01-01 22:00:00,2337.77,2338.98,2323.44,2334.79,2959,121,0,-294.00000000000546,-0.12576302652573812
2024-01-01 23:00:00,2334.79,2351.03,2334.69,2350.91,3558,129,0,1611.999999999989,0.6904261196938544
2024-01-02 00:00:00,2350.74,2390.83,2345.77,2387.35,4708,139,0,3644.0000000000055,1.5500380703642458
2024-01-02 01:00:00,2387.16,2396.66,2369.72,2377.06,3987,134,0,-1028.9999999999964,-0.43102184430435786
2024-01-02 02:00:00,2377.07,2382.84,2374.33,2382.38,3358,124,0,532.0000000000164,0.22380587784911476
2024-01-02 03:00:00,2382.44,2387.57,2371.53,2385.23,3503,132,0,284.9999999999909,0.11962827088876082
2024-01-02 04:00:00,2385.32,2388.77,2378.55,2386.74,3290,124,0,150.99999999997635,0.06330626396615635
2024-01-02 05:00:00,2386.67,2391.49,2377.03,2377.7,3300,127,0,-903.9999999999964,-0.3787593118647181
2024-01-02 06:00:00,2377.46,2383.66,2373.74,2374.01,3223,131,0,-368.99999999996,-0.15519199226141644
2024-01-02 07:00:00,2373.81,2388.56,2373.67,2385.74,3351,135,0,1172.9999999999563,0.49410069881759
2024-01-02 08:00:00,2385.79,2430.82,2380.12,2425.95,4346,144,0,4021.0000000000036,1.685430935474952
2024-01-02 09:00:00,2426.01,2427.66,2411.8,2412.51,3678,130,0,-1343.99999999996,-0.5540097693686796
2024-01-02 10:00:00,2412.64,2415.45,2392.09,2397.42,3607,120,0,-1509.0000000000146,-0.625489635276133
2024-01-02 11:00:00,2397.42,2402.57,2380.45,2391.38,3511,131,0,-603.9999999999964,-0.251937499478605
2024-01-02 12:00:00,2391.29,2405.01,2382.27,2385.79,3602,131,0,-559.0000000000146,-0.2337562411661942
2024-01-02 13:00:00,2385.6,2401.15,2382.05,2398.34,3385,139,0,1255.0000000000182,0.5260312097879583
2024-01-02 14:00:00,2398.34,2403.02,2357.52,2368.07,4146,139,0,-3026.999999999998,-1.2621229683864699
2024-01-02 15:00:00,2367.87,2370.76,2352.97,2357.88,4231,137,0,-1019.0000000000055,-0.43030822568589366
